NodeID,TimeStep,PredRecovery,RPL_THEMES_or_SVI
12011041300,23,0.4939211010932922,0.8899
12011070324,23,0.4939334392547607,0.8369
12099006203,23,0.4939799308776855,0.816
12086000212,23,0.4940058588981628,0.9538
12086005405,23,0.4940448701381683,0.8767
12086016900,23,0.4940945506095886,0.7988
12011020314,23,0.4941211640834808,0.874
12086005506,23,0.49414724111557,0.8803
12011100502,23,0.4941710531711578,0.9355
12031011600,23,0.4941923022270202,0.7625
12011060203,23,0.4941993057727813,0.975
12011091602,23,0.4942161738872528,0.9375
12011031001,23,0.4942293465137481,0.8341
12115000200,23,0.4942330718040466,0.8892
12086004904,23,0.4942477345466614,0.8625
12011060501,23,0.4942608475685119,0.8876
12086005505,23,0.4942672550678253,0.9091
12011020311,23,0.4942801296710968,0.7582
12086008208,23,0.4943197965621948,0.7677
12011020302,23,0.4943221807479858,0.8828
12011020324,23,0.4943283200263977,0.8426
12086009101,23,0.4943440854549408,0.9164
12086009020,23,0.4943764805793762,0.8379
12103028700,23,0.494378000497818,0.7876
12011020308,23,0.4943803250789642,0.9452
12099001004,23,0.4943828880786896,0.8497
12011041400,23,0.4943935573101043,0.9434
12086009022,23,0.4943936169147491,0.7915
12011070204,23,0.4944260418415069,0.7602
12011030202,23,0.4944365322589874,0.9004
12086004903,23,0.4944374561309814,0.8197
12086005701,23,0.4944465458393097,0.8893
12086001301,23,0.4944469630718231,0.8529
12011060404,23,0.4944616854190826,0.8692
12011060304,23,0.4944705665111542,0.9176
12011091702,23,0.4944914281368255,0.7615
12011020209,23,0.4944995939731598,0.8613
